label,text
0,know lacking particular dramastorm detail part worried
0,oh wow thats gay firmware update help
0,nothing ok anyway give treat
0,done handed celebration full swing yet
0,time
0,hey got mail
0,shower baby
0,havent lei next mon
1,want new video phone anytime network min inclusive video call downloads per week free deltomorrow call reply
0,nah wednesday bring mini cheetos bag
0,got video tape pple type message lor u free wan help hee co noe u wan watch infernal affair ask u along asking shuhui oso
0,lol alright thinkin haha
0,call tell infront call
0,k k business
0,sat right okay thanks
0,lov line hurt truth mind wil tolerat bcs ur someone never comfort lie gud ni sweet dream
0,go n buy juz buy get lar
0,mark taking forever pick prescription pain coming back
0,yes posted couple pic fb still snow outside waking
0,help u swoop picking u wherever ur bird r meeting u want
0,yo guess dropped
1,spook mob halloween collection logo pic message plus free eerie tone txt card spook zed p per logo pic
0,university southern california
0,de asking like
0,hey tell blake address carlos wanted meet got lost answering phone
0,great hope using connection mode men also co never know old friend lead today
0,drive read need write
0,lol trying make day little interesting
1,ur balance £ next question complete landmark big bob b barry c ben text b c good luck
0,remember hurt day satanic imposter need pay price may destiny keep going u said pray get mind get
0,got meh
0,guy planning coming
0,hi harish rent transfred ur acnt
0,honeymoon outfit
1,tkts euro cup final £ cash collect call b pobox ppm
0,hello hun ru way im good date guy met walkabout far meet soon hows everyone else
0,oh ya ya remember da
0,possession especially first offense
1,error
0,hi jon pete ive bin spain recently hav sum dinero left bill said u ur rents mayb interested hav pe around £ tb james
0,ok thk got u wan come wat
0,princess
0,jay snickering tell x totally fucking chord speak
0,guai ü shd haf seen naughty ü free today go jogging
0,k k going tirunelvali week see uncle already spend amount taking dress want money give feb
0,like love arrange
0,yes please leave lt gt lt gt leave
0,boo babe u enjoyin yourjob u seemed b gettin well hunny hope ure ok take care illspeak u soonlots loveme xxxx
0,one small prestige problem
0,omg want scream weighed lost weight woohoo
1,enjoy jamster videosound gold club credit new videosounds logo musicnews get fun jamster co uk help call
0,want send virtual hug need one
0,get cash together text jason
0,fuck cedar key fuck come anyway tho
1,mobile number £ claim call u back ring claim hot line
0,two carton u pleased shelf
0,cheer message zogtorius ive staring phone age deciding whether text
1,new voicemail please call
0,so amount get pls
0,ü b going esplanade fr home
0,indian r poor india poor country say one swiss bank director say lt gt lac crore indian money deposited swiss bank used taxless budget lt gt yr give lt gt crore job indian village delhi lane road forever free power suply lt gt social project every citizen get monthly lt gt lt gt yr need world bank amp imf loan think money blocked rich politician full right corrupt politician itna forward karo ki pura india padhe g
0,one stalk profile
0,need th campus atm could pick hour two
0,enjoy urself tmr
0,nanny address
0,oh ok wait lect havent finish
0,hi engagement fixd lt gt th next month know really shocking bt hmm njan vilikkam w al sudn
0,audrie lousy autocorrect
0,okay seen pick friday
0,town v important
1,good luck draw take place th feb good luck removal send stop customer service
0,co want thing
0,yup shd haf ard page add figure ü got many page
0,dunno jus say go lido time
0,pain urination thing else
0,sorry missed call please call back
0,aiyah ok wat long got improve already wat
1,urgent trying contact last weekend draw show u £ prize guaranteed call claim code k valid hr p pm
0,huh early ü dinner outside izzit
0,detroit home snow enjoy
1,day kick euro u kept date latest news result daily removed send get txt stop
0,maybe fat finger press button know
0,hurry weed deficient like three day
0,dont think turn like randomlly within min opening
1,dear u invited xchat final attempt contact u txt chat p msgrcvdhg suite land row w j hl ldn yr
0,yeah worse
1,thanks ringtone order ref number r mobile charged £ tone arrive please call customer service
0,good afternoon sunshine dawn day refreshed happy alive breathe air smile think love always
0,ic lotta childporn car
1,want latest video handset anytime network min half price line rental reply call delivery tomorrow
0,u going ikea str aft dat
0,think going finn come
0,rose need water season need change poet need imagination phone need ur sm need ur lovely frndship forever
1,last chance claim ur £ worth discount voucher text yes savamob member offer mobile c £ sub remove txt x stop
0,yup already thanx printing n handing
0,roger we‘re probably going rem
0,sorry vikky watching olave mandara movie kano trishul theatre wit frnds
1,show ur colour euro offer get england flag lion tone ur phone click following service message info
0,know jack shit anything say ask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
0,ugh wanna get bed warm
0,time coming
0,aight ill get fb couple minute
0,dont file bag work called tell find anything room
0,r u cooking dinner
0,huh also cannot many mistake
0,might want pull case plan spending much confidence derek taylor money management
0,see thought
0,simply sitting watching match office
1,msg mobile content order resent previous attempt failed due network error query customersqueries netvision uk com
0,jus reached home go bathe first si using net tell u finish k
1,got take take part wrc rally oz u lucozade energy text rally le p see pack lucozade co uk wrc itcould u
0,k come wenever u lik come also tel vikky come getting free time
0,family responding anything room went home diwali one called coming make feel like died
0,borrow ur bag ok
0,yo chad gymnastics class wanna take site say christian class full
0,wonder phone battery went dead tell love babe
0,hi juan im coming home fri hey course expect welcome party lot present ill phone u get back load love nicky x x x x x x x x x
1,message brought gmw ltd connected
0,let know change next hr even appendix age range however impossible chill let know hr
0,yo guy ever figure much need alcohol jay trying figure much safely spend weed
0,free today haf pick parent tonite
0,hey j r u feeling better hopeso hunny amnow feelin ill ithink may tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx
0,well watch shrek b
0,phone weirdest auto correct
0,frnd juz word merely relationship silent promise say wherevr whenevr forevr gudnyt dear
0,samus shoulder yet
0,yes nigh cant aha
0,nope c ü
0,oh love soooo good hear omg missed much today sorry problem provider thank tming
1,urgent call landline complementary tenerife holiday £ cash await collection sae c po box wa px ppm sender hol offer
0,popping lt gt ibuprofen help
0,especially since talk boston personal statement lol woulda changed realized said nyc say boston
0,searching good dual sim mobile pa
0,okay thought expert
0,… anyway many good evening u
0,sch fr dun haf da book sch home
0,would good … phone tomo lunchtime shall organise something
0,wont b trying sort house ok
0,oh outside player allowed play know
0,hi got money da
0,dizzamn aight ask suitemates get back
0,well know z take care worry
1,ur tonexs subscription renewed charged £ choose polys month www clubzed co uk billing msg
0,would great guild could meet bristol road somewhere get touch weekend plan take flight good week
1,accordingly repeat text word ok mobile phone send
1,current leading bid pause auction send customer care
0,xmas story peace xmas msg love xmas miracle jesus hav blessed month ahead amp wish u merry xmas
0,pls call da happen
0,k leaving soon little
0,hahaha use brain dear
0,sorry lot friend friend stuff talk actual guy want buy
0,yep get program slacking
0,yet like keep touch easiest way barcelona way ru house
0,ok lar u sleep early nite
0,say thanks
1,thanks ringtone order reference number x mobile charged tone arrive please call customer service colour red text colour txtstar
0,think spatula hand
0,yeah think usual guy still passed last night get ahold anybody let know throw
0,dude go sup
0,okay chasing dream good next
0,yes princess want make happy
0,u fix teeth asap ok take care
0,get ten billion call text help god
0,change e one next escalator
1,ringtoneking
0,tunji queen wishing great day abiola
0,mm way railway
0,u town alone
0,ya told asking wats matter
0,quite know still get hold anyone cud pick bout pm see pub
0,reach office around lt decimal gt amp mobile problem cann get voice call asa free
0,ok c u
0,gift trying get throw cliff something
0,hi dear saw dear happy battery low
0,happened adventuring
1,dear matthew please call landline complimentary lux tenerife holiday £ cash await collection ppm sae c box sk xh
1,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout
0,baaaaaaaabe wake miss crave need
0,also know lunch menu da know
0,ya ok dinner
0,ok lor sony ericsson salesman ask shuhui say quite gd use considering
0,aft finish lunch go str lor ard smth lor u finish ur lunch already
0,come tomorrow di
0,co shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
0,still around looking pick later
0,plm come da way
0,cool shall go see go tip anyway home got something drop later let go town tonight maybe mum take u
0,spoil bed well
0,remain unconvinced elaborate test willpower
0,u calling right call hand phone
0,super msg da nalla timing
0,u want meet morro
0,friend want drive em someplace probably take
0,pete phone still jenny college leanne
1,today voda number ending selected receive award match please call quoting claim code standard rate app
1,unsubscribed service get ton sexy babe hunk straight phone go subscription
0,replying boye changed phone number
0,fine difficulty phone work mine pls send another friend request
0,haha okay today weekend leh
0,happening gotten job begun registration permanent residency
0,sen told going join uncle finance cbe
0,way rencontre meet mountain dont
1,want new video handset anytime network min half price line rental camcorder reply call delivery tomorrow
0,dont worry day big lambu ji vl come til enjoy batchlor party
0,wot student discount u get book
0,course tease know simply must see grin keep posted prey loving smile devouring kiss
0,need coffee run tomo believe time week already
1,u selected stay top british hotel nothing holiday valued £ dial claim national rate call bx sw s
0,meeting ü rite go home lor ü dun feel like comin ok
0,please da call mistake side sorry da pls da goto doctor
1,free entry wkly comp win fa cup final tkts st may text fa receive entry question std txt rate c apply
1,january male sale hot gay chat cheaper call national rate p min cheap p min peak stop text call p min
0,point hangin mr right makin u happy
0,hi dude hw r u da realy mising u today
1,nd time tried contact u u £ prize claim easy call p per minute bt national rate
0,wish u many many return day happy birthday vikky
0,speaking cash yet
0,already back home probably
1,married local woman looking discreet action real match instantly phone text match msg cost p stop txt stop bcmsfwc n xx
0,meet ü depends ü wan lor
0,reckon need town eightish walk carpark
0,neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei ü got lot work ar
1,dear xxxxxxx u invited xchat final attempt contact u txt chat p msgrcvdhg suite land row w j hl ldn yr
1,check choose babe video sm shsex netun fgkslpopw fgkslpo
0,shuhui say change suntec steamboat u noe r u
0,shb b ok lor thanx
0,yeah imma come cause jay want drug
0,dnt wnt tlk wid u
0,either idea know anyplaces something
1,want explicit sex sec ring cost p min
0,mm time dont like fun
0,ok ill tell company
1,twinks bear scallies skin jock calling miss weekend fun call p min stop text call nat rate
0,watching tv got new job
0,sorry sir call tomorrow senthil hsbc
0,u sound like manky scouse boy steve like travelling da bus home wot u inmind recreation dis eve
0,uworld site buying qbank buying self assessment also
0,pls go ahead watt wanted sure great weekend abiola
1,private account statement show unredeemed bonus point claim call identifier code expires
1,u secret admirer reveal think u r special call opt reply reveal stop per msg recd cust care
1,important message final contact attempt important message waiting customer claim dept expires call
0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name lt gt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true neglet
0,k da many page want
0,think far find check google map place dorm
0,night night see tomorrow
0,coming friday leave pongal get news work place
0,cant u try new invention fly joking
0,horrible bf v hungry
0,sound like something someone testing would sayy
0,wot u j
0,jason say cool pick place like hour
0,seen back holby
0,ok chikku favourite song
0,men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
0,jokin lar depends phone father get lor
0,u turn heater heater set lt gt degree
0,arngd marriage u r walkin unfortuntly snake bite u bt love marriage dancing frnt snake amp sayin bite bite
0,probs hon u doinat mo
0,class holla later
1,urgent please call landline abta complimentary tenerife holiday £ cash await collection sae c box cw wx ppm
0,annoying
0,mm ask come enough
0,got got colour lor one colour quite light n e darker lor actually done styling hair
0,somewhr someone surely made u god decided perfect time make u meet dat person till den enjoy ur crush
0,come guoyang go n tell u told
0,room number wanna make sure knocking right door
0,holding
0,pa tell went bath
0,ok prob come lunch
0,ask around lot term mids
0,think asking gym excuse lazy people jog
0,haha really oh deduct lesson tmr
0,yup
1,want new video phone anytime network min half price line rental free text month reply call free delivery
0,love hope anything drastic dare sell pc phone
0,like shaking booty dance floor
0,think waste rr
0,also track lighter find
0,oh rite well im best mate pete went week geva longer week
0,always chat fact need money raise
0,deep sigh miss really surprised gone net cafe yet get miss
0,e best ur exam later
0,didnt get anything da
0,going take bath ill place key window
0,one issue california okay snow manageable
0,hows pain dear r u smiling
0,idk keep saying since moved keep butting head freedom v responsibility tired much shit deal barely keeping together get added
0,also cbe pay
0,get free call
0,done c ü
0,thank like well
0,package program well
0,mum say wan go go shun bian watch da glass exhibition
1,xmas iscoming ur awarded either £ cd gift voucher free entry r £ weekly draw txt music tnc
0,want see pretty pussy
1,orange brings ringtones time chart hero free hit week go ringtones pic wap stop receiving tip reply stop
0,much blackberry bold nigeria
0,big difference lt gt versus lt gt every lt gt hr
0,lt gt g saw day ago guy want sell wifi lt gt g lt gt blanked
1,mobile mths update latest orange camera video phone free save £s free text weekend call text yes callback orno opt
0,yes many sweet
0,sday joined training started today
0,genius brother pls send number skype
1,natalie f inviting friend reply yes see www sm ac u natalie k stop send stop frnd
0,photoshop make computer shut
0,movie call wat
0,sorry da thangam mistake
0,nope watching tv home going v bored
0,angry happen dear
0,beauty life next second hide thousand secret wish every second wonderful ur life gud n
0,lost pound since doc visit last week woot woot gonna celebrate stuffing face
0,saturday sunday holiday difficult
0,ela kano il download come wen ur free
0,yo gonna still stock tomorrow today trying get dubsack
0,wait msg lt gt min
0,thanx day u r goodmate think ur rite sary asusual u cheered love u franyxxxxx
0,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
0,still area restaurant ill try come back soon
0,hi mom might back later lt gt
0,aight pick open tonight
1,private account statement
1,today vodafone number ending selected receive £ award number match call receive £ award
0,first gained lt gt kg since took second done blood sugar test ok blood pressure within normal limit worry
0,yeah quite bit left swing tomorrow get
1,private account statement show un redeemed point call identifier code expires
0,prashanthettan mother passed away last night pray family
0,doc appointment next week tired shoving stuff ugh normal body
0,k might come tonight class let early
0,bold lt gt
0,shall ask one thing dont mistake
0,u noe wat time e place dat sell close
0,xy going e lunch
0,want snow freezing windy
0,saw ron burgundy captaining party boat yeah
0,chill another hr could sleep pain surgical emergency see unfolds okay
0,cal sir meeting
0,plz tell an bslvyl sent via fullonsms com
1,nd time tried contact u u £ prize claim call b c stop sm ppm
0,home love still awake loving kiss
1,want anytime network min text new video phone five pound per week call reply delivery tomorrow
0,wanted ask ü wait finish lect co lect finish hour anyway
0,still playing gautham
0,ron say fri leh n said ding tai feng cant make reservation said wait lor
0,white fudge oreo store
0,cant keep talking people sure pay agree price pls tell want really buy much willing pay
0,yes started send request make pain came back back bed double coin factory gotta cash nitros
0,dude teresa hope okay didnt hear people called received package since dec lt gt thot ld like know fantastic year best reading plus really really bam first aid usmle work done
0,great send account number
0,leave de start prepare next
0,wishing wonderful week
0,ok da already planned wil pick
1,day euro kickoff u kept informed latest news result daily unsubscribe send get euro stop
0,cant see join denis mina denis want alone time
0,reached home tired come tomorro
0,get gift year didnt get anything bad
0,decided people care stuff vote caring stuff loser
0,dunno dat wat told ok lor
1,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update stoptxt c
1,free entry £ weekly comp send word enter c www textcomp com cust care
0,appt lt time gt fault u listen told u twice
0,u workin overtime nigpun
0,customer place call
0,bus way calicut
0,sorry im getting feel really bad totally rejected kinda thing
1,get cheap loan instantly without paperwork
0,lara said loan lt gt
0,printer cool mean groovy wine groovying
0,almost see u sec
0,getting threat sale executive shifad raised complaint official message
0,yup bathe liao
0,oh ok wat ur email
0,also bringing galileo dobby
0,reach telling dont know
0,thank much skyped wit kz sura didnt get pleasure company hope good given ultimatum oh countin aburo enjoy message sent day ago
0,rofl betta invest anti aging product
0,thought slide enough
0,evo download flash jealous
0,hi b ard christmas enjoy n merry x ma
0,describe lucky actually awake noon
0,sure trying make xavier smoke want smoke told smoke much
0,sure whenever show fuck gt
0,gonna ask lol think
0,huh late fr dinner
1,today offer claim ur £ worth discount voucher text yes savamob member offer mobile c £ sub unsub reply x
1,xmas iscoming ur awarded either £ cd gift voucher free entry r £ weekly draw txt music tnc www ldew com win ppmx age subscription
0,u noe send file computer
0,necessarily respectful
0,yes appt
0,let go bill miller
0,havent mu ask u st wat meet lunch den u n meet already lor u wan go ask da ge st confirm w asap
0,sent type food like
1,orange customer may claim free camera phone upgrade loyalty call offer end thmarch c apply opt availa
0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rate new zealand
0,hey gal anyone u going e driving centre tmr
0,marriage function
0,sorry help
0,stayin trouble stranger saw dave day hes sorted still bloke u gona get girl mr ur mum still think get getha
0,work right
0,hi please get lt gt dollar loan pay back mid february pls
0,ok also wan watch e pm show
0,yeah confirmed staying weekend
0,thinkin someone good drug
0,ü call make sure dat woken
0,da al r lt gt
0,true dear sat pray evening felt sm time
0,done oredi
0,tirupur call da
0,ur face test lt gt select number tell ur face astrology waiting quick reply
0,probably lt gt
0,loverboy keep coming queen hmmm ache speak miss desparately
0,oh send address
0,norm tomorrow finish co st test need sort library stuff point tomo got letter today access til end march better get move
1,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine
0,yay finally lol missed cinema trip last week
0,please tell car key purse
0,true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing
0,done
0,stupid possible
0,left vague said would inform person accounting delayed rent discus housing agency renting another place checking online place around usc lt gt
0,need person give na
0,u switch fone dammit
0,enjoy ur life good night
0,working ringing u thing whole houseful screaming brat pulling hair loving u
0,goodmorning grandfather expired leave today
0,thats going ruin thesis
0,cme want go ho morow wil cme got dear didnt say time
0,nobody name penis girl name story add
0,battery mr adewale uncle aka egbon
0,sorry uncle keep touch
0,lunch online
0,film ill call later
0,sure thing big man hockey election shouldn‘t go longer hour though
0,cool text ready
0,thanks lot wish birthday thanks making birthday truly memorable
0,ok
0,going good problem still need little experience understand american customer voice
0,called one pick e phone ask already said ok
0,good good job like entrepreneur
1,hot n horny willing live local text reply hear strt back p per msg netcollex ltdhelpdesk reply stop end
0,u receive msg
0,mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea
1,unique enough find th august www areyouunique co uk
0,tomorrow going theatre come wherever u call tell come tomorrow
0,going join tomorrow
0,msg r time pas silently say thinking u right also making u think least moment gd nt swt drms shesil
0,anyways go gym whatever love smile hope ok good day babe miss much already
0,long get reply defer admission til next semester
0,money issue weigh thanks breathe easier make sure dont regret thanks
0,yunny walking citylink ü faster come hungry
0,ok enjoy r u home
0,solve case man found murdered lt decimal gt lt gt afternoon wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetable house maid went post office child went play neighbour went marriage police arrested murderer immediately reply reason u r brilliant
0,good evening roger
0,mro coming gym machan goodnight
0,nvm take ur time
0,pls send comprehensive mail paying much
1,urgent trying contact last weekend draw show £ prize guaranteed call claim code valid hr
1,ur cash balance currently pound maximize ur cash send collect p msg cc po box tcr w
1,rodger burn msg tried call reply sm free nokia mobile free camcorder please call delivery tomorrow
0,ü pay first lar da stock comin
0,hope result consistently intelligent kind start asking practicum link keep ear open best ttyl
0,want grasp pretty booty
0,worry sure get
0,oh yes speak txt u hmm u get email
0,stupid say challenge god dont think write instead respond immed
0,aight see bit
0,hi petey noim ok wanted chat coz avent spoken u long time hope ur doin alrite good nit j love ya x
0,leaving yet ok lor go elsewhere n eat u thk
0,meant calculation lt gt unit lt gt school really expensive started practicing accent important decided year dental school nmde exam
0,spring coming early yay
0,k give sec breaking lt gt cstore
0,nationwide auto centre something like newport road liked
0,aiyo lesson early still sleepin haha okie u go home liao den confirm w lor
0,yeah probably
0,get class bsn like lt gt minute know advising
1,eastenders tv quiz flower dot compare violet e tulip f lily txt e f chance win £ cash wkent p
0,response one powerful weapon occupy place others heart always give response care u gud night swt dream take care
0,well done luv ya
0,yup ok go home look timing msg ü xuhui going learn nd may lesson
1,free msg sorry service ordered could delivered sufficient credit please top receive service
0,wot u u weirdo
0,said gonna snow start around pm tonite predicting inch accumulation
1,£ uk break accommodationvouchers term condition apply claim mustprovide claim number
0,happy new year man
1,oh god found number glad text back xafter msg cst std ntwk chg £
0,new year eve ok went party boyfriend si hey
1,urgent urgent free flight europe give away call b th sept take friend free call claim ba nnfwfly ppm
0,let snow let snow kind weather brings ppl together friendship grow
0,easy ah sen got selected mean good
0,may b approve panalam post
0,good time nice something bit different weekend change see ya soon
0,k addie amp art get home
0,bring got
0,aiyah e rain like quite big leh drizzling least run home
0,wanna art
0,together thinkin
0,yup lunch buffet u eat already
0,course guess god got hold right
0,lol ok snatch purse
0,hi di yijue meeting pm esaplanade tonight
0,kallis wont play first two odi
0,u still havent got urself jacket ah
0,okey dokey swashbuckling stuff oh
0,want go
0,hi wkend ok journey terrible wk good huge back log marking
0,hey pple night excellent location wif breakfast hamper
0,sound great home
0,twenty past five said train durham already coz reserved seat
0,ok ok take care understand
0,ur paper
0,ok go change also
0,exactly anyways far jide study visiting
0,u know watchin lido
1,urgent please call landline abta complimentary tenerife holiday cash await collection sae c box cw wx ppm
0,arm fine cardiff uni
0,search happiness main source unhappiness accept life way come u find happiness every moment u live
0,sure since parent working tuesday really need cover story
0,see film
0,tessy pls favor pls convey birthday wish nimya pls dnt forget today birthday shijas
0,thats bit weird even supposed happening good idea sure pub
0,ur luck love someone ur fortune love one love u miracle love person love anyone except u gud nyt
1,u secret admirer looking make contact u find r reveal think ur special call
0,th gower mate r u man good wale ill b back morrow c u wk msg  random
0,actor work work evening sleep late since unemployed moment always sleep late unemployed every day saturday
1,nd attempt contract u week top prize either £ cash £ prize call
0,ok later showing around want cld drink wld prefer spend money nosh mind nxt wk
0,go home first lar ü wait lor put stuff first
0,gran onlyfound afew day ago cusoon honi
0,always brainy one
0,still pretty weak today bad day
0,every day use sleep lt gt
0,lol great im getting hungry
1,hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg day lucy x calls£ minmobsmorelkpobox hp fl
0,aiyo co sm ü ü neva reply wait ü reply lar tot ü havent finish ur lab wat
0,buy pizza meat lover supreme u get pick
0,make baby yo tho
0,fret buy ovulation test strip send wont get til like march send postal address u alright okay
0,anything valuable situation first getting second loosing
0,mine like fr china noisy
0,pls wont belive god jesus
0,wait ü inside da car park
0,hey leave big deal take care
0,infact happy new year seeing
0,give everything want need actually could better yor got money get work get man pay rent even fill fucking gas tank yes stressed depressed even call home thanksgiving cuz tell nothing
0,actually send reminder today wonderful weekend
0,dis yijue jus saw ur mail case huiming havent sent u num dis num
0,many happy return day wish happy birthday
1,congrats nokia video camera phone call call cost ppm ave call min vary mobile close post bcm ldn wc n xx
0,place want da
0,school n da lab stuff give call ü r done
0,dear regret cudnt pick call drove frm ctla cochin home left mobile car ente style ishtamayoo happy bakrid
0,imagine finally get sink bath put pace maybe even eat left also imagine feel cage cock surrounded bath water reminding always owns enjoy cuck
0,bus love
0,first time dhoni rock
0,make girl happy difficult make girl happy u need friend companion lover chef lt gt good listener lt gt organizer lt gt good boyfriend lt gt clean lt gt sympathetic lt gt athletic lt gt warm lt gt courageous lt gt determined lt gt true lt gt dependable lt gt intelligent lt gt psychologist lt gt pest exterminator lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniye pudunga venaam
0,see letter b car
0,sister law hope great month saying hey abiola
0,good morning repair shop reason hour
0,thanks reply today ur visa coming r u still buying gucci bag sister thing easy uncle john also bill really need think make money later sha
0,r u continent
0,g say never answer text confirm deny
0,ok wahala remember friend need
0,hi u want join sts later meeting five call u class
0,love daddy make scream pleasure going slap as dick
0,ok finish
1,u secret admirer looking make contact u find r reveal think ur special call stopsms
1,dear voucher holder next meal u use following link pc enjoy dining experience
0,ok pa nothing problem
0,yo game almost want go walmart soon
0,late
0,great day beautiful one
0,erutupalam thandiyachu
0,u get pic msg phone
0,buzzzz grin buzz as buzz chest buzz cock keep phone vibrator feel shake
0,talk
0,must sit around wait summer day celebrate magical sight world dressed white oooooh let snow
0,meet lobby
0,hi chachi tried calling u unable reach u pl give missed cal u c tiz msg kanagu
0,lip synced shangela
0,took tablet reaction morning
0,gonna let know co come bak holiday day coming get text number
0,could read love answered
0,dun thk quit yet hmmm go jazz yogasana oso go meet em lesson den
0,haha mayb u rite u know well da feeling liked someone gd lor u faster go find one gal group attached liao
0,watching tv lor funny bluff wat izzit thk impossible u
0,dont talk ever ok word
0,squeeeeeze christmas hug u lik frndshp den hug back u get u r cute u r luvd u r lucky none people hate u
0,yep derek house see sunday lt
0,told returned order
0,yup havent want go yoga call book
0,got room soon … put clock back til shouted everyone get realised wahay another hour bed
0,carlos took leave minute
0,planned yet going join company jan know happen
0,k k training process
0,well still bit left guy want tonight
0,give plus said grinule greet whenever speak
0,nice day impressively sensible went home early feel fine boring remember
0,told going got drunk
0,man carlos definitely coming mu tonight excuse
0,take lt gt min
1,cd u congratulation ur awarded £ cd gift voucher £ gift guaranteed freeentry £ wkly draw xt music tncs www ldew com win ppmx age
1,ou guaranteed latest nokia phone gb ipod mp player £ prize txt word collect ibhltd ldnw h p mtmsgrcvd
0,come around lt decimal gt pm vikky otside nw il come tht time
0,wait still clear sure sarcastic x want live u
1,dear voucher holder claim st class airport lounge pass using holiday voucher call booking quote st class x
0,grandma oh dear u still ill felt shit morning think hungover another night leave sat
0,try get lost fact tee hee
0,serious like proper tongued
0,hai priya right doctor said pa
0,home please call
0,must come later normally bathe da afternoon mah
0,pls help tell sura expecting battery hont pls send message download movie thanks
0,ups day also shipping company take wks way usps take week get lag may bribe nipost get stuff
0,worry easy ingredient
0,tell who pls
0,u dun say early hor u c already say
0,sell ton coin sell coin someone thru paypal voila money back life pocket
0,gonna death gonna leave note say robs fault avenge
0,thanx
0,anything lor toa payoh got place walk meh
0,k wen ur free come home also tel vikky hav sent mail also better come evening il free today aftr pm
0,thing r good thanx got exam march ive done revision fran still boyf ive gotta interviw exeter bit worried x
0,like personal sized
0,yes finished watching day life love
0,die accidentally deleted e msg suppose put e sim archive haiz sad
0,take phone callon friday assume year
0,good morning dear shijutta great amp successful day
0,told accenture confirm true
0,good morning princess
0,hi love go day fuck morning woke dropped cell way stair seems alright phews miss
0,hey morning come ask pa
0,heehee funny tho
0,ü go home liao ask dad pick
0,hmmm mayb try e shoppin area one forgot e name hotel
0,havent still waitin usual ü come back sch oredi
0,come mahal bus stop lt decimal gt
1,free st week nokia tone ur mob every week txt nokia get txting tell ur mate www getzed co uk pobox w wq norm p tone
0,want leave barely stay sane fighting constantly helping
0,ta daaaaa home babe still
0,tension ah machi problem
0,u coming back dinner rite dad ask confirm wif u
0,babe said hour almost internet
0,emailed yifeng part oredi ü get fr
0,free give otherwise nalla adi entey nattil kittum
0,finished work yet something
0,none happening til get though
0,ok darlin supose ok worry much film stuff mate babysit call xx
0,time ur flight tmr
0,apps class varaya elaya
0,end might still vomit okay everything come
0,da stupid da always sending like believe message pandy mental
0,bognor splendid time year
0,yun ah ü wkg btw ü go nu sc ü wana specialise wad
0,still customer place
0,tmrw im finishing door
0,either way work lt gt year old hope doesnt bother
0,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
0,yeah go bed back midnight
0,eaten day sitting staring juicy pizza eat med ruining life
0,yar wanted scold u yest late already got zhong se qing u ask b ask go w u lor n u still act real
0,haha money leh later got go tuition haha looking empty slot driving lesson
1,heard u call rude chat private line cum wan c pic gettin shagged text pix end send stop sam xxx
0,please come imin town dontmatter urgoin outl r reallyneed docd please dontplease dontignore mycalls u thecd isv important tome moro
0,come get b quite diff guess rite
0,lor change suntec wat time u coming
0,cool come havent wined dined
0,come u got nothing
0,hi darlin im way london smashed another driver big dent im really missing u u xxx
0,congrats great wanted tell tell score co might make relax motivating thanks sharing
0,k k good study well
1,congratulation ur awarded either £ cd gift voucher free entry £ weekly draw txt music tncs www ldew com win ppmx age
0,lol right diet everyday cheat anyway meant fatty
0,tell said eat shit
0,daddy bb
0,lovely night wake see message hope smile knowing great morning
0,lmao take pic send
0,get tomorrow send
0,armand say get as epsilon
0,omg make wedding chapel frontierville get good stuff
0,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
0,dont show far put new picture facebook
0,still tonight
0,late need go n get da laptop
0,tyler getting th leave long get like hour
1,upgrdcentre orange customer may claim free camera phone upgrade loyalty call offer end th july c apply opt available
0,wake long ago already dunno thing
0,forced eat slice really hungry tho suck mark getting worried know sick turn pizza lol
0,ask say please message
0,ok tell half hr b u come need prepare
0,read shame tell take run blame u ever really ever long time
0,actually deleted old website blogging magicalsongs blogspot com
0,account number
0,yar lor wan go c horse racing today mah eat earlier lor ate chicken rice u
0,like hotel dusk game think solve puzzle area thing
0,emigrated something ok maybe bit hopeful
0,theyre lot place hospital medical place safe
0,babe fucking love know fuck good hear voice need crave get enough adore ahmad kiss
0,hmmm many player selected
